contador,distancia1,distancia2,humedad,temperatura,time,sensor_id
0,7,52,81.06543,18.66,2025-01-05T14:42:58.412220416Z,s1
0,7,37,81.1084,18.64,2025-01-05T14:43:05.522757264Z,s1
0,7,37,81.19336,18.62,2025-01-05T14:43:12.747393436Z,s1
0,7,37,81.20215,18.61,2025-01-05T14:43:19.865234397Z,s1
0,7,37,81.19141,18.61,2025-01-05T14:43:27.084417763Z,s1
0,7,51,81.25684,18.6,2025-01-05T14:43:34.252128026Z,s1
0,7,37,81.29004,18.6,2025-01-05T14:43:41.366430473Z,s1
0,7,51,81.34375,18.59,2025-01-05T14:43:48.587462993Z,s1
0,7,37,81.45508,18.59,2025-01-05T14:43:55.699342544Z,s1
0,7,17,81.40723,18.58,2025-01-05T14:44:02.9247653Z,s1
0,7,17,81.42969,18.58,2025-01-05T14:44:10.093694567Z,s1
0,7,17,81.63086,18.58,2025-01-05T14:44:17.266353117Z,s1
0,7,17,81.81055,18.58,2025-01-05T14:44:24.433184615Z,s1
0,7,17,81.88086,18.6,2025-01-05T14:44:31.554326857Z,s1
0,7,17,81.81836,18.63,2025-01-05T14:44:38.662336353Z,s1
0,7,17,82.58008,18.65,2025-01-05T14:44:45.769602744Z,s1
0,3,16,82.82422,18.7,2025-01-05T14:44:52.896718313Z,s1
0,5,16,82.48047,18.71,2025-01-05T14:45:00.018250544Z,s1
0,3,16,82.24316,18.69,2025-01-05T14:45:07.236298013Z,s1
0,3,16,82.10938,18.69,2025-01-05T14:45:14.347203032Z,s1
0,3,16,82.00879,18.7,2025-01-05T14:45:21.566892054Z,s1
0,1,16,81.97754,18.7,2025-01-05T14:45:28.740668228Z,s1
0,1,16,81.97559,18.7,2025-01-05T14:45:35.855933801Z,s1
0,1,16,82.04395,18.7,2025-01-05T14:45:42.959123752Z,s1
0,1,16,82.05371,18.69,2025-01-05T14:45:50.064932338Z,s1
0,1,16,81.97559,18.69,2025-01-05T14:45:57.170933377Z,s1
0,1,16,81.95313,18.7,2025-01-05T14:46:04.372485205Z,s1
0,1,16,82.16016,18.66,2025-01-05T14:46:35.012835069Z,s1
0,1,16,82.19141,18.66,2025-01-05T14:46:42.119316309Z,s1
0,1,16,82.08203,18.66,2025-01-05T14:46:49.325755694Z,s1
0,1,16,82.23828,18.66,2025-01-05T14:46:56.493837022Z,s1
0,1,16,82.37012,18.65,2025-01-05T14:47:03.606137196Z,s1
0,1,16,82.36816,18.65,2025-01-05T14:47:10.729982132Z,s1
0,1,16,82.36523,18.63,2025-01-05T14:47:17.84531364Z,s1
0,1,16,82.38867,18.63,2025-01-05T14:47:24.998592419Z,s1
0,1,16,82.37598,18.63,2025-01-05T14:47:32.111451621Z,s1
0,1,16,82.34473,18.64,2025-01-05T14:47:39.235155441Z,s1
0,1,16,82.33008,18.62,2025-01-05T14:47:46.332633078Z,s1
0,1,16,82.33887,18.61,2025-01-05T14:47:53.440915461Z,s1
0,1,16,82.27246,18.61,2025-01-05T14:48:00.599528573Z,s1
0,1,16,82.2832,18.61,2025-01-05T14:48:07.714844836Z,s1
0,1,16,82.31543,18.6,2025-01-05T14:48:14.93421082Z,s1
0,1,16,82.36914,18.59,2025-01-05T14:48:22.102193755Z,s1
0,1,16,82.35059,18.61,2025-01-05T14:48:29.215977678Z,s1
0,1,16,82.36914,18.59,2025-01-05T14:48:36.317797338Z,s1
0,1,16,82.36719,18.58,2025-01-05T14:48:43.50383632Z,s1
0,1,16,82.36719,18.58,2025-01-05T14:48:50.622309019Z,s1
0,1,16,82.44336,18.58,2025-01-05T14:48:57.726399293Z,s1
0,1,16,82.46582,18.57,2025-01-05T14:49:04.833646092Z,s1
0,1,16,82.43262,18.57,2025-01-05T14:49:11.940472729Z,s1
0,1,16,82.39941,18.57,2025-01-05T14:49:19.139361229Z,s1
0,1,16,82.47559,18.56,2025-01-05T14:49:26.247846662Z,s1
0,1,16,82.5293,18.56,2025-01-05T14:49:33.369195529Z,s1
0,1,16,82.52148,18.57,2025-01-05T14:49:40.466847542Z,s1
0,1,16,82.50684,18.56,2025-01-05T14:49:47.579039789Z,s1
0,1,16,82.4834,18.55,2025-01-05T14:49:54.779773789Z,s1
0,1,16,82.49609,18.56,2025-01-05T14:50:01.894450835Z,s1
0,1,16,82.49414,18.54,2025-01-05T14:50:09.00811301Z,s1
0,1,16,82.49316,18.54,2025-01-05T14:50:16.140186739Z,s1
0,1,16,82.50586,18.54,2025-01-05T14:50:23.237912122Z,s1
0,1,16,82.53711,18.54,2025-01-05T14:50:30.35395154Z,s1
0,1,16,82.53711,18.54,2025-01-05T14:50:37.579755259Z,s1
0,1,16,82.54688,18.53,2025-01-05T14:50:44.693747059Z,s1
0,1,16,82.49121,18.53,2025-01-05T14:50:51.915351587Z,s1
0,1,16,82.49121,18.52,2025-01-05T14:50:59.084468536Z,s1
0,1,16,82.54688,18.53,2025-01-05T14:51:06.195724052Z,s1
0,1,16,82.56934,18.52,2025-01-05T14:51:13.311054037Z,s1
0,1,16,82.58008,18.52,2025-01-05T14:51:20.486618988Z,s1
0,1,16,82.6123,18.52,2025-01-05T14:51:27.59263108Z,s1
0,1,16,82.6416,18.5,2025-01-05T14:51:34.71538697Z,s1
0,1,16,82.66797,18.52,2025-01-05T14:51:41.836932797Z,s1
0,1,16,82.66406,18.5,2025-01-05T14:51:49.054231312Z,s1
0,1,16,82.65332,18.5,2025-01-05T14:51:56.211324054Z,s1
0,1,16,82.65332,18.5,2025-01-05T14:52:03.390736575Z,s1
0,1,16,82.61914,18.5,2025-01-05T14:52:10.507113699Z,s1
0,1,16,82.68848,18.51,2025-01-05T14:52:17.613118877Z,s1
0,1,16,82.69727,18.5,2025-01-05T14:52:24.79342131Z,s1
0,1,16,82.67188,18.48,2025-01-05T14:52:31.908829348Z,s1
0,1,16,82.62695,18.48,2025-01-05T14:52:39.12937055Z,s1
0,1,16,82.60645,18.49,2025-01-05T14:52:46.299147682Z,s1
0,1,16,82.61914,18.5,2025-01-05T14:52:53.414314018Z,s1
0,1,16,82.61816,18.49,2025-01-05T14:53:00.572088276Z,s1
0,1,16,82.61816,18.49,2025-01-05T14:53:07.812184513Z,s1
0,1,16,82.61621,18.48,2025-01-05T14:53:14.918473556Z,s1
0,1,16,82.64941,18.48,2025-01-05T14:53:22.021821566Z,s1
0,1,16,82.65918,18.47,2025-01-05T14:53:29.12962753Z,s1
0,1,16,82.64648,18.47,2025-01-05T14:53:36.268736741Z,s1
0,1,16,82.65723,18.47,2025-01-05T14:53:43.437116104Z,s1
0,1,16,82.66895,18.47,2025-01-05T14:53:50.605984279Z,s1
0,1,16,82.65918,18.47,2025-01-05T14:53:57.725262501Z,s1
0,1,16,82.62402,18.47,2025-01-05T14:54:04.9420508Z,s1
0,1,16,82.59082,18.46,2025-01-05T14:54:12.053089132Z,s1
0,1,16,82.63379,18.46,2025-01-05T14:54:19.169043799Z,s1
0,1,16,82.64648,18.46,2025-01-05T14:54:26.274930773Z,s1
0,1,16,82.63379,18.46,2025-01-05T14:54:33.38346332Z,s1
0,1,16,82.63379,18.46,2025-01-05T14:54:40.578604001Z,s1
0,1,16,82.63379,18.46,2025-01-05T14:54:47.690989413Z,s1
0,1,16,82.67773,18.46,2025-01-05T14:54:54.811417126Z,s1
0,1,16,82.66699,18.46,2025-01-05T14:55:01.995710813Z,s1
0,1,16,82.67969,18.46,2025-01-05T14:55:09.13555542Z,s1
0,1,16,82.6875,18.45,2025-01-05T14:55:16.241613824Z,s1
0,1,16,82.74512,18.45,2025-01-05T14:55:23.346084306Z,s1
0,1,16,82.7666,18.45,2025-01-05T14:55:30.549266883Z,s1
0,1,16,82.80078,18.46,2025-01-05T14:55:37.668263889Z,s1
0,1,16,82.82129,18.44,2025-01-05T14:55:44.773065065Z,s1
0,1,16,82.85059,18.43,2025-01-05T14:55:51.952081136Z,s1
0,1,16,82.83008,18.44,2025-01-05T14:55:59.119241367Z,s1
0,1,16,82.79883,18.45,2025-01-05T14:56:06.237411177Z,s1
0,1,16,82.75293,18.44,2025-01-05T14:56:13.456202994Z,s1
0,1,16,82.74121,18.44,2025-01-05T14:56:20.592152104Z,s1
0,1,16,82.75391,18.44,2025-01-05T14:56:27.790792615Z,s1
0,1,16,82.76172,18.43,2025-01-05T14:56:34.896207375Z,s1
0,1,16,82.76563,18.44,2025-01-05T14:56:42.126976305Z,s1
0,1,16,82.77344,18.43,2025-01-05T14:56:49.295165488Z,s1
0,1,16,82.76172,18.43,2025-01-05T14:56:56.412038716Z,s1
0,1,16,82.76172,18.43,2025-01-05T14:57:03.631166156Z,s1
0,1,16,82.78418,18.43,2025-01-05T14:57:10.80042699Z,s1
0,1,16,82.77441,18.44,2025-01-05T14:57:18.068711851Z,s1
0,1,16,82.75098,18.43,2025-01-05T14:57:25.190149344Z,s1
0,1,16,82.75098,18.43,2025-01-05T14:57:32.405804676Z,s1
0,1,16,82.74902,18.42,2025-01-05T14:57:39.509610324Z,s1
0,1,16,82.72852,18.42,2025-01-05T14:57:46.641369693Z,s1
0,1,16,82.74902,18.42,2025-01-05T14:57:53.757396201Z,s1
0,1,16,82.73926,18.42,2025-01-05T14:58:00.869452041Z,s1
0,1,16,82.71777,18.42,2025-01-05T14:58:08.042560222Z,s1
0,1,16,82.72461,18.41,2025-01-05T14:58:15.209981425Z,s1
0,1,16,82.75977,18.42,2025-01-05T14:58:22.351782024Z,s1
0,1,16,82.75879,18.41,2025-01-05T14:58:29.451996687Z,s1
0,1,16,82.74707,18.41,2025-01-05T14:58:36.573679033Z,s1
0,1,16,82.78027,18.4,2025-01-05T14:58:43.69694121Z,s1
0,1,16,82.76953,18.41,2025-01-05T14:58:50.844981675Z,s1
0,1,16,82.79199,18.4,2025-01-05T14:58:57.962185645Z,s1
0,1,16,82.81445,18.41,2025-01-05T14:59:05.181449899Z,s1
0,1,16,82.79199,18.41,2025-01-05T14:59:12.303850169Z,s1
0,1,16,82.79199,18.41,2025-01-05T14:59:19.419407571Z,s1
0,1,16,82.78027,18.41,2025-01-05T14:59:26.543939884Z,s1
0,1,16,82.81445,18.41,2025-01-05T14:59:33.753072729Z,s1
0,1,16,82.79004,18.4,2025-01-05T14:59:40.866317884Z,s1
0,1,16,82.78027,18.41,2025-01-05T14:59:47.985327855Z,s1
0,1,16,82.80273,18.41,2025-01-05T14:59:55.153274486Z,s1
0,1,16,82.84766,18.41,2025-01-05T15:00:02.269722145Z,s1
0,1,16,82.84766,18.41,2025-01-05T15:00:09.393600695Z,s1
0,1,16,82.85742,18.4,2025-01-05T15:00:16.50381197Z,s1
0,1,16,82.8584,18.4,2025-01-05T15:00:23.726977419Z,s1
0,1,16,82.80273,18.41,2025-01-05T15:00:30.864196356Z,s1
0,1,16,82.85742,18.4,2025-01-05T15:00:38.071577143Z,s1
0,1,16,82.84766,18.4,2025-01-05T15:00:45.187986362Z,s1
0,1,16,82.85742,18.4,2025-01-05T15:00:52.397778364Z,s1
0,1,16,82.8584,18.41,2025-01-05T15:00:59.517449219Z,s1
0,1,16,82.83496,18.4,2025-01-05T15:01:06.730873749Z,s1
0,1,16,82.82324,18.4,2025-01-05T15:01:13.845672414Z,s1
0,1,16,82.79004,18.4,2025-01-05T15:01:21.067088128Z,s1
0,1,16,82.85547,18.39,2025-01-05T15:01:28.176344975Z,s1
0,1,16,82.8457,18.4,2025-01-05T15:01:35.296780571Z,s1
0,1,16,82.87793,18.39,2025-01-05T15:01:42.403194542Z,s1
0,1,16,82.86426,18.39,2025-01-05T15:01:49.50692792Z,s1
0,1,16,82.87598,18.39,2025-01-05T15:01:56.608288198Z,s1
0,1,16,82.85547,18.39,2025-01-05T15:02:03.7713502Z,s1
0,1,16,82.8457,18.4,2025-01-05T15:02:10.892263555Z,s1
0,1,16,82.86426,18.38,2025-01-05T15:02:18.009510139Z,s1
0,1,16,82.86621,18.39,2025-01-05T15:02:25.120322517Z,s1
0,81.7,54.66,74.02,20.88,2025-01-06 00:00:00,s1
0,77.82,133.13,73.57,20.91,2025-01-06 00:05:00,s1
0,99.47,164.3,76.75,20.89,2025-01-06 00:10:00,s1
0,163.15,130.61,78.37,20.66,2025-01-06 00:15:00,s1
0,116.59,176.12,80.17,21.96,2025-01-06 00:20:00,s1
0,147.03,55.01,79.54,21.2,2025-01-06 00:25:00,s1
0,166.83,105.01,75.41,21.33,2025-01-06 00:30:00,s1
0,115.8,85.56,70.58,21.62,2025-01-06 00:35:00,s1
0,94.13,117.09,82.1,19.65,2025-01-06 00:40:00,s1
0,126.71,60.86,77.91,19.25,2025-01-06 00:45:00,s1
0,165.81,193.12,75.97,20.45,2025-01-06 00:50:00,s1
0,155.44,83.49,87.34,20.54,2025-01-06 00:55:00,s1
0,81.58,188.35,84.93,21.49,2025-01-06 01:00:00,s1
0,144.26,113.88,87.16,20.33,2025-01-06 01:05:00,s1
0,132.19,197.83,79.9,20.71,2025-01-06 01:10:00,s1
0,165.75,133.11,72.62,20.58,2025-01-06 01:15:00,s1
0,87.25,189.62,83.92,19.11,2025-01-06 01:20:00,s1
0,128.4,50.8,74.12,20.85,2025-01-06 01:25:00,s1
0,162.95,162.24,78.82,21.48,2025-01-06 01:30:00,s1
0,116.0,185.46,71.3,19.47,2025-01-06 01:35:00,s1
0,123.2,70.96,86.51,20.78,2025-01-06 01:40:00,s1
0,82.05,64.42,72.52,20.78,2025-01-06 01:45:00,s1
0,102.81,113.69,88.06,19.49,2025-01-06 01:50:00,s1
0,107.45,190.05,87.28,19.37,2025-01-06 01:55:00,s1
0,169.51,131.36,79.29,21.94,2025-01-06 02:00:00,s1
0,103.27,129.12,84.89,20.18,2025-01-06 02:05:00,s1
0,121.09,71.17,82.39,19.68,2025-01-06 02:10:00,s1
0,142.13,50.12,86.06,19.51,2025-01-06 02:15:00,s1
0,91.22,171.52,78.64,21.0,2025-01-06 02:20:00,s1
0,123.64,63.14,85.72,20.83,2025-01-06 02:25:00,s1
0,148.85,145.08,79.25,20.93,2025-01-06 02:30:00,s1
0,161.69,187.19,88.82,19.26,2025-01-06 02:35:00,s1
0,137.63,81.3,79.73,21.68,2025-01-06 02:40:00,s1
0,141.91,149.79,79.25,20.17,2025-01-06 02:45:00,s1
0,87.63,61.8,85.7,19.94,2025-01-06 02:50:00,s1
0,169.58,140.56,86.43,20.39,2025-01-06 02:55:00,s1
0,88.26,74.59,81.09,20.17,2025-01-06 03:00:00,s1
0,152.47,160.39,73.6,21.59,2025-01-06 03:05:00,s1
0,101.48,95.18,79.36,21.79,2025-01-06 03:10:00,s1
0,168.36,119.51,89.36,19.91,2025-01-06 03:15:00,s1
0,147.0,139.91,85.06,21.59,2025-01-06 03:20:00,s1
0,150.38,75.69,86.22,21.34,2025-01-06 03:25:00,s1
0,96.91,161.25,70.66,21.79,2025-01-06 03:30:00,s1
0,119.3,95.4,79.36,19.74,2025-01-06 03:35:00,s1
0,136.78,149.36,82.93,20.73,2025-01-06 03:40:00,s1
0,152.0,73.74,86.6,19.82,2025-01-06 03:45:00,s1
0,85.4,153.22,70.99,21.47,2025-01-06 03:50:00,s1
0,171.24,69.23,87.05,19.02,2025-01-06 03:55:00,s1
0,164.02,113.8,80.97,20.69,2025-01-06 04:00:00,s1
0,102.03,87.08,73.95,20.02,2025-01-06 04:05:00,s1
0,157.28,162.26,76.35,19.97,2025-01-06 04:10:00,s1
0,126.83,89.31,75.64,20.93,2025-01-06 04:15:00,s1
0,121.18,182.26,80.62,21.55,2025-01-06 04:20:00,s1
0,106.44,183.77,71.03,20.83,2025-01-06 04:25:00,s1
0,133.1,79.47,73.17,21.56,2025-01-06 04:30:00,s1
0,147.99,142.08,86.25,19.79,2025-01-06 04:35:00,s1
0,116.09,63.16,72.65,20.56,2025-01-06 04:40:00,s1
0,137.92,108.73,74.67,20.35,2025-01-06 04:45:00,s1
0,144.93,157.0,79.07,19.03,2025-01-06 04:50:00,s1
0,146.11,148.91,80.34,20.67,2025-01-06 04:55:00,s1
0,80.2,143.71,85.27,20.98,2025-01-06 05:00:00,s1
0,160.97,92.38,78.95,20.78,2025-01-06 05:05:00,s1
0,120.83,106.7,85.8,21.21,2025-01-06 05:10:00,s1
0,101.24,65.44,82.37,20.71,2025-01-06 05:15:00,s1
0,99.18,157.85,72.26,19.2,2025-01-06 05:20:00,s1
0,123.3,125.58,73.13,19.35,2025-01-06 05:25:00,s1
0,163.68,156.31,78.74,20.79,2025-01-06 05:30:00,s1
0,112.83,87.34,77.94,19.82,2025-01-06 05:35:00,s1
0,149.97,98.67,84.87,19.24,2025-01-06 05:40:00,s1
0,84.68,100.13,81.61,20.29,2025-01-06 05:45:00,s1
0,122.61,53.86,77.76,20.66,2025-01-06 05:50:00,s1
0,174.17,101.16,73.42,19.99,2025-01-06 05:55:00,s1
0,152.04,170.5,74.54,21.16,2025-01-06 06:00:00,s1
0,96.05,184.59,81.51,20.93,2025-01-06 06:05:00,s1
0,125.14,127.73,78.47,20.0,2025-01-06 06:10:00,s1
0,98.36,118.33,80.3,21.26,2025-01-06 06:15:00,s1
0,115.96,54.62,73.41,20.95,2025-01-06 06:20:00,s1
0,153.01,181.88,83.26,20.91,2025-01-06 06:25:00,s1
0,152.12,51.95,87.05,20.66,2025-01-06 06:30:00,s1
0,97.81,191.71,75.16,19.03,2025-01-06 06:35:00,s1
0,167.22,123.38,79.83,21.09,2025-01-06 06:40:00,s1
0,134.26,101.29,89.51,20.13,2025-01-06 06:45:00,s1
0,112.99,188.63,76.66,21.83,2025-01-06 06:50:00,s1
0,125.19,53.66,81.9,21.45,2025-01-06 06:55:00,s1
0,135.51,137.21,71.8,20.76,2025-01-06 07:00:00,s1
0,130.99,132.34,82.12,19.76,2025-01-06 07:05:00,s1
0,123.64,82.9,71.79,19.61,2025-01-06 07:10:00,s1
0,125.49,114.33,89.18,20.02,2025-01-06 07:15:00,s1
0,92.64,147.84,84.31,20.43,2025-01-06 07:20:00,s1
0,156.27,159.07,85.76,19.89,2025-01-06 07:25:00,s1
0,129.18,50.11,84.08,20.54,2025-01-06 07:30:00,s1
0,88.11,190.53,81.79,19.5,2025-01-06 07:35:00,s1
0,151.62,74.68,79.0,21.93,2025-01-06 07:40:00,s1
0,168.24,85.04,87.17,19.32,2025-01-06 07:45:00,s1
0,169.73,89.52,89.14,21.8,2025-01-06 07:50:00,s1
0,111.9,55.67,79.98,21.74,2025-01-06 07:55:00,s1
0,88.55,68.46,88.63,20.58,2025-01-06 08:00:00,s1
0,126.84,197.95,81.67,21.17,2025-01-06 08:05:00,s1
0,86.26,97.28,80.77,20.31,2025-01-06 08:10:00,s1
0,168.4,67.3,79.09,20.89,2025-01-06 08:15:00,s1
0,93.36,66.05,74.19,20.02,2025-01-06 08:20:00,s1
0,100.28,157.92,70.07,19.9,2025-01-06 08:25:00,s1
0,115.66,178.19,74.83,20.73,2025-01-06 08:30:00,s1
0,113.32,88.54,80.19,20.49,2025-01-06 08:35:00,s1
0,154.47,53.14,77.6,20.74,2025-01-06 08:40:00,s1
